job title,company,experience,salary,location,education,python,r,sql,excel,vba,powerbi,tableau,nosql,sas,git,matlab
Analytic Science-Scientist II,Fico,3 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
MACHINE LEARNING / DATA SCIENCE TRAINER,Ethnotech Academy,2 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,tableau,,,,
Python Developer - Machine Learning/Data Mining,Huquo Consulting Pvt. Ltd,3 - 6 years,Not Disclosed,NoidaView More,bachelor  master  phd ,python,r,,,,,,,,,
Lead Data Science Analyst - Python/Spark,Huquo Consulting Pvt. Ltd,6 - 10 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,,excel,,,,,,,
Data Scientist - Python - Banking Domain,Huquo Consulting Pvt. Ltd,1 - 4 years,Not Disclosed,Delhi / NCRView More,bachelor  master  phd ,python,,,,,,,,,git,
Senior Data Scientist,Rcpc,4 - 6 years,Not Disclosed,MohaliView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,,,,,
Data Scientist - Deep Learning/Neural Networks,Huquo Consulting,6 - 10 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,,excel,,,,,,,
Lead Data Science Engineer - Python / Neural Networks,Huquo Consulting,4 - 9 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,,excel,,,,,,,
Lead Data Science Engineer - NLP/Algorithm,Huquo Consulting,2 - 7 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,,excel,,,,,,git,
Data Scientist - Python - IIT / DSE / IIMS,Huquo Consulting Pvt. Ltd,2 - 5 years,Not Disclosed,Delhi / NCRView More,bachelor  master  phd ,python,,,,,,,,,git,
Data Scientist - Deep Learning,Huquo Consulting Pvt. Ltd,4 - 8 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,sql,,,,,,,,
Data Scientist - India,Tookitaki,3 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist - 3,Varite,6 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,,tableau,,sas,,
AI/ML engineer,Global Talent Exchange,2 - 6 years,Not Disclosed,"New Delhi, Bangalore/BengaluruView More",bachelor  master ,python,r,,,,,,,,git,matlab
Senior Engineering Manager - Data Science,Toast,8 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist,Entropik Tech,2 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Senior Data Scientist,Index Exchange,4 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,git,
Senior Data Science Manager,Inspire Careers ,5 - 10 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,,,,,,
Data Scientist ( Senior ),Hireflex247,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Deep Learning Engineer (SIPS-PS),Sony,3 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Senior Data Scientist,Entropik Tech,3 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,git,
Data Scientist,CTD Techs,2 - 6 years,Not Disclosed,"Chennai, Bangalore/BengaluruView More",bachelor  master ,python,,,,,,,,,,
Sr . Data Scientist,ORMAE (Operations Research Machine learning & Analytics Experts LLP),3 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,,,,tableau,nosql,,,
Senior ML Engineer,Entropik Tech,4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,git,
Data Scientist,Add On It Systems,2 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
AI\/ML Engineer,Varite,4 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
Senior Business Executive - Data Science,dentsu international,1 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,,,,,,,,,,,
Lead Data Scientist,Societe Generale,6 - 11 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,,,,,,sas,,
Data Scientist,Technogen Inc,3 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,,,,,git,
DATA SCIENTIST,String Bio,2 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,powerbi,tableau,,,,
Data Scientist,kk consulting services,2 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,,,,,,,,
R&D Data Scientist,Corner Tree Consulting (p) Ltd,2 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,,,,,,,,,
Senior Data Scientist,Research In Motion,6 - 12 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Lead / Staff ML Scientist - NLP,Agara Labs,6 - 11 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
Lead / Staff ML Scientist,Agara Labs,6 - 11 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
Data scientist,Ihcc,9 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,git,
Data Scientist,Talentfil,2 - 7 years,Not Disclosed,"Chennai, Bangalore/BengaluruView More",bachelor  master ,python,r,,,,,,nosql,,,matlab
Data Scientist | Lululemon,Talent500,7 - 12 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,sql,excel,,powerbi,tableau,,,,
Principal Data Scientist,Tekion,5 - 11 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,git,
Data Scientist,Gloinnt,5 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
data engineer,Diverse Lynx,6 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Sr. Data Scientist (Medical/Marketing Analytics),Skillety,8 - 11 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data scientist-Healthcare Analytics Associate,Skillety,12 - 15 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist Knowledge Graph Expert,Skillety,8 - 15 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Sr. Data Scientist,Silicon Valley Bank,10 - 15 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,,,sql,,vba,,tableau,,sas,,
Sr. Data Scientist,Silicon Valley Bank,10 - 15 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,,,sql,,vba,,tableau,,sas,,
Data Scientist,Fanplay Iot,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,,,,,,,,,
Data Scientist I,DAZN,1 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,git,
NLP Engineer,Expertia Ai,4 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Data Scientist / Sr . Data Scientist,Aidash Systems,1 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Ramsoft Systems,2 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
Sr Data Scientist,Apptio India,8 - 13 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Senior Data Scientist,Trane Technologies,4 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,tableau,,,,
Data Scientist,Talchemist,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Data Scientist/ Sr. Data Scientist/ Principal Data Scientist,BigShyft.com,4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,r,sql,,,,,,,,
Data Scientist - NLP / Machine Learning,HiredNext,15 - 18 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,excel,,,,,,,
Technical Lead,UnicornHead Online Ventures India Pvt. Ltd.  ,6 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,r,sql,,,,,,,,
Data Scientist | Lululemon,Talent500,7 - 12 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,sql,excel,,powerbi,tableau,,,,
SIXT Staff Data Scientist,Sixt,9 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist,Talentica,6 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
Senior Data Scientist,Greenizon Agritech Consultancy,1 - 2 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,git,
"Knowledge Graph , Data Scientist",Mango Sciences,3 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,nosql,,,
"Deep Learning , Data Scientist",Mango Sciences,3 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,,excel,,,,,,,
Data Scientist,Travel Centric Technology,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
Data Scientist,Gujarat Fluorochemicals,10 - 15 years,Not Disclosed,"Noida, Delhi / NCRView More",bachelor ,python,,,excel,,powerbi,tableau,nosql,,,
Data Scientist,Awake Security,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist,Seeburger,2 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist,Denave,4 - 7 years,Not Disclosed,Noida( Sector-63 Noida )View More,bachelor ,python,,,,,,,,,,
Sr. Machine Learning Data Scientist,WINNING EDGE,7 - 12 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,r,sql,,,,,,,,
Lead Data Scientist,Huntingcube Recruitment Solution,5 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,,,,,,,,,
Data Scientist II,DAZN,2 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,git,
DS/ Associate Principal Data Scientist,Multi Recruit,3 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,git,
Hiring For Senior / Lead Data Scientist - Data Science,Tiger Analytics,5 - 10 years,Not Disclosed,Hiring office located in ChennaiView More,bachelor ,python,,sql,excel,,,,,,,
Senior/ Lead Data Scientist,Tiger Analytics,2 - 8 years,Not Disclosed,RemoteView More,bachelor  master ,python,,,excel,,,,,,,
NLP Data Scientist,Tiger Analytics,3 - 8 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Sourcegrids Consulting Llp,3 - 7 years,Not Disclosed,NoidaView More,bachelor  master ,python,,,excel,,powerbi,,,,,
Data Scientist - Digital Enterprise,Maruti Suzuki,3 - 6 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master ,python,,sql,excel,,,,,,,
Digital Incharge,Aarti Industries,3 - 8 years,Not Disclosed,VadodaraView More,bachelor  master ,python,,,,,,,,,git,
Associate- Data Scientist Ops,TransOrg,0 - 2 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,,,,,,,,git,
Data Scientist,Pacific Placements amp; Consultancy,0 - 2 years,Not Disclosed,KolhapurView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,,
Data Science Intern,Poshmark,0 - 1 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,,,,,,,,
Computer vision Intern/ Eng,Brahma Consulting Group,0 - 1 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,,,,,,,git,
Looking For early joiners For Sr. Data Scientist positions,Kayzen Solutions,5 - 10 years,Not Disclosed,Hiring office located in PuneView More,bachelor ,python,r,,,,,,,,,
Data Scientist,Proplus Data,3 - 4 years,Not Disclosed,Pune( Wakad )View More,bachelor ,python,,sql,,,,,,,,
Data Scientist,Man Trucks & Bus India Pvt Ltd,4 - 7 years,Not Disclosed,PuneView More,bachelor  master ,python,,sql,excel,,,,,,git,
Lead - Data Scientist - Global IT/Technology Firm,Megma Services,4 - 9 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,excel,,,tableau,nosql,,,
Deep Learning Engineer - Machine Learning/Artificial Intelligence,Excellence And Eminence Llp,5 - 7 years,Not Disclosed,MumbaiView More,bachelor  master  phd ,python,,,excel,,powerbi,tableau,,,,
Lead -Technology,Reserve Bank Information Technology,8 - 10 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,,,,,nosql,,git,
Data Scientist - Python/Power BI/SQL,Huquo Consulting Pvt. Ltd,1 - 5 years,Not Disclosed,MumbaiView More,bachelor  master  phd ,python,,sql,excel,,powerbi,tableau,,,,
Data Scientist,Blenheim Chalcot,4 - 8 years,"₹ 5,00,000 - 15,00,000 P.A.",Mumbai (All Areas)View More,bachelor ,python,,,,,,,,,,
"Lead Data Scientist, Navi Mumbai/Mumbai",GIST Management Solutions ,8 - 11 years,"₹ 25,00,000 - 27,50,000 P.A.","Mumbai, Navi MumbaiView More",bachelor  master ,python,r,sql,,,,,nosql,,,
Data Modeler I,Experian PLC,1 - 3 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,,,,,,,,git,
Analytics Consultant,Experian PLC,5 - 8 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,,,,,,,,git,
Senior Data Scientist,Mondelez,4 - 5 years,Not Disclosed,"Mumbai, ThaneView More",bachelor  master ,python,r,sql,,,powerbi,tableau,nosql,sas,git,
Data Scientist,Wcities,3 - 8 years,Not Disclosed,Mumbai (All Areas)( Mindspace )View More,bachelor ,python,,sql,,,,,,,,
Data Scientist,Flexability Hr Solutions,6 - 11 years,"₹ 15,00,000 - 22,50,000 P.A.",Mumbai (All Areas)View More,bachelor ,python,,sql,excel,,powerbi,,,,,
Data Scientist,Crosscope,6 - 11 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,excel,,,,,,,
Data Scientist / Visualizer,Axis My India Ltd.,4 - 5 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,,,,powerbi,tableau,,,,
Data Scientist,Hcapital,4 - 9 years,Not Disclosed,Mumbai (All Areas)View More,bachelor ,python,,,excel,,,,,sas,,
Data Science/ Machine Learning role - SME Financing Co - Kurla,Hcapital,5 - 9 years,"₹ 15,00,000 - 25,00,000 P.A.",Mumbai (All Areas)View More, master ,python,,,excel,,,,,sas,,
Remote Data Scientist For a Proprietary Trading Firm (HK ),E  C Consulting Limited,3 - 8 years,"₹ 6,00,000 - 8,00,000 P.A.",Hiring office located in Mumbai (All Areas)View More,bachelor ,python,r,,excel,,,,,,git,
Data Scientist,SVKMs Narsee Monjee Institute of Management Studies - NMIMS,2 - 7 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,excel,,,tableau,,sas,,
Data scientist,Tata AIA Life Insurance,8 - 13 years,Not Disclosed,MumbaiView More,bachelor  master ,,,,,,,,,,,
Senior Data Scientist,Seven Consultancy (HR Solution),4 - 9 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,,,,,,nosql,,,
Data Scientist,Seven Consultancy (HR Solution),2 - 7 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,,,,,,nosql,,,
Data Scientist,Applycup Hiring Solutions Llp,4 - 6 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,,,powerbi,tableau,,sas,,
Data Scientist,Applycup Hiring Solutions Llp,8 - 10 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,excel,,,tableau,,,,
Data Scientist,Piramal Pharma Solutions,2 - 5 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,,,,,,,,git,
Data Scientist-Predictive Modelling,Anicalls,5 - 10 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,,,,,,,,
Data Scientist,New Emerging World Of Journalism (newj),6 - 11 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,,,,,,,,,
Associate Vice President - Data Science,LogiNext,11 - 14 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,,,,,nosql,sas,,
Mid Level Data Scientist,Everestek Technosoft Solutions,3 - 8 years,Not Disclosed,"Mumbai, SuratView More",bachelor  master ,python,r,sql,excel,,,,nosql,,git,matlab
Data Scientist (Operations Research),Talent Et Au-dela,4 - 10 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,,
Data Engineer,Talent Et Au-dela,3 - 5 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist,HR Central,4 - 9 years,"₹ 20,00,000 - 30,00,000 P.A.",Hiring office located in Navi MumbaiView More,bachelor ,python,,,excel,,,,,,git,
Lead Data Scientist,ATOP Consultants,8 - 13 years,Not Disclosed,MumbaiView More,bachelor  master  phd ,python,,,,,,,,,,
Data Scientist,Liases Foras,5 - 7 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,excel,,,,,,,
Principal Engineer - Data Science,LogiNext,8 - 10 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,,,,,nosql,sas,,
Data Scientist,Novotree Minds Consulting,7 - 12 years,"₹ 18,00,000 - 32,50,000 P.A.",Mumbai (All Areas)View More,bachelor  master ,python,,,,,,,,,git,
Data Scientist,S&P Global Inc.,1 - 4 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,,,,,,,,
Sr . Data Scientist / Data Scientist,Fountain9,2 - 7 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,,,,,,,,
"Consultant II, Global Analytics",Stream Global Services Pvt Ltd,2 - 6 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,excel,,powerbi,tableau,,sas,,
Machine Learning Scientist,Wadhwani Ai,3 - 6 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,,excel,,,,,,,
Data Scientist,Avanse Financial Services,5 - 10 years,Not Disclosed,Mumbai (All Areas)View More,bachelor  master  phd ,python,,sql,excel,,,,,,,
Natural Language Processing Engineer,Brained,1 - 7 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Mastermind Network,5 - 8 years,Not Disclosed,"Delhi / NCR, Mumbai (All Areas)View More",bachelor ,python,r,,,,,,,,,
"Data Scientist - - Leading Fintech Firm - - Listed in BSE, NSE",Hcapital,4 - 9 years,"₹ 25,00,000 - 35,00,000 P.A.",Mumbai (All Areas)( Bandra Kurla Complex )View More,bachelor  master  phd ,python,r,sql,,,,,,,,
Optimization data scientist,Talent Socio Bizcon Llp,4 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
AWS Data Warehouse Developer - IT Industry,GenNext India Private Limited,4 - 9 years,"₹ 5,00,000 - 10,00,000 P.A.","Bangalore/Bengaluru, Delhi / NCR, MaharashtraView More",bachelor ,python,,sql,,,,,,,,
Hiring Data Scientist - Bangalore or Coimbatore,Talent Corner Hr Services,5 - 7 years,"₹ 6,00,000 - 8,00,000 P.A.","Coimbatore, Bangalore/BengaluruView More",bachelor ,python,,,,,,,,,,
Data Science Specialist/Senior Data Science Specialist,Instatalent Recruit Llp,2 - 5 years,Not Disclosed,"Chandigarh, Gurgaon/GurugramView More",bachelor  master ,python,r,sql,,,,,,,,
Data Scientist / Sr. Data Scientist,Pramerica Life Insurance,2 - 7 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,sql,excel,,powerbi,,,,git,
Data Scientist,Greenlight Planet,2 - 5 years,Not Disclosed,Hiring office located in Gurgaon/GurugramView More,bachelor ,python,,sql,,,,,,,git,
Computer Vision Engineer,Successr Hr Tech,1 - 4 years,Not Disclosed,"Chennai, , PorurView More",bachelor  master  phd ,python,,,,,,,,,,
Sr. Data Scientist,Selligence Solutions,5 - 7 years,Not Disclosed,MohaliView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,,,,,
Senior Data Scientist,Rcpc,4 - 6 years,Not Disclosed,MohaliView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,,,,,
Data Scientist - Deep Learning/Neural Networks,Huquo Consulting,6 - 10 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,,excel,,,,,,,
Lead Data Science Engineer - Python / Neural Networks,Huquo Consulting,4 - 9 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,,excel,,,,,,,
Lead Data Science Engineer - NLP/Algorithm,Huquo Consulting,2 - 7 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,,excel,,,,,,git,
Data Scientist - KPO,Huquo Consulting,4 - 7 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,sql,,,,,,,,
Principal Data Scientist,Tiket,7 - 13 years,Not Disclosed,RemoteView More,bachelor  master ,python,,,,,,,,,,
Data Science Engineer,Talodyn Networks,3 - 5 years,Not Disclosed,ChennaiView More,bachelor ,python,r,,,,,tableau,,,,
Senior Data Scientist,Oportun,3 - 7 years,Not Disclosed,Hiring office located in ChennaiView More,bachelor ,python,,sql,excel,,,,,,git,
Data Scientist,Tanishi Consultants,2 - 7 years,Not Disclosed,KolkataView More,bachelor ,python,,,,,powerbi,tableau,,,,
Data Scientist,Tanishi Consultants,2 - 7 years,"₹ 4,50,000 - 9,50,000 P.A.",KolkataView More,bachelor ,python,,sql,,,powerbi,tableau,nosql,,,
Lead Data Scientist,Tanishi Consultants,4 - 7 years,"₹ 8,00,000 - 15,00,000 P.A.","Bhubaneswar, Kolkata( Salt Lake )View More",bachelor  master ,python,,,,,powerbi,tableau,,,,
Senior Data Scientist,Tanishi Consultants,2 - 7 years,Not Disclosed,"Bhubaneswar, KolkataView More",bachelor ,python,,sql,excel,,,,,,,
Job opportunity For the role of Data Scientist,Talent Socio Bizcon Llp,5 - 8 years,"₹ 20,00,000 - 25,00,000 P.A.",Bangalore/BengaluruView More,bachelor ,python,,sql,,,,,,,,
Hiring For Senior Data Scientist-Noida,Crisp Analytics or Lumiq,2 - 6 years,Not Disclosed,"Noida, New Delhi, Greater Noida, Delhi / NCRView More",bachelor ,python,r,sql,,,powerbi,tableau,,,git,
Senior Data Scientist,Tanishi Consultants,2 - 7 years,Not Disclosed,KolkataView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,,
Immediate Joiners/Lead Data Scientist/10-12 Yrs Experience,D2N Solutions,10 - 13 years,"₹ 22,50,000 - 30,00,000 P.A.",Bangalore/BengaluruView More,bachelor ,python,,sql,,,,,,,,
Data Scientist / Data Analyst (Python Programming),Fact Personnel,4 - 7 years,"₹ 15,00,000 - 16,00,000 P.A.",CoimbatoreView More,bachelor ,python,,sql,excel,,powerbi,,,,git,
Data Scientist 1,Corcov Capital,2 - 5 years,Not Disclosed,Hiring office located in ChennaiView More,bachelor  master ,python,,sql,,,,,,,git,
Principal Data Scientist/Senior Data Scientist/Data Scientist - NLP,Benovymed Healthcare,0 - 5 years,Not Disclosed,"Noida, Gurgaon/Gurugram, Delhi / NCRView More",bachelor  master  phd ,python,,sql,,,,,,,git,
Research Scientist: Reinforcement Learning,Swaayatt Robots,0 - 3 years,Not Disclosed,BhopalView More,bachelor  master ,python,,,,,,,,,,
Research Scientist: Machine Learning,Swaayatt Robots,0 - 3 years,Not Disclosed,BhopalView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Bignalytics It Solutions,0 - 2 years,"₹ 3,50,000 - 5,00,000 P.A.",IndoreView More,bachelor  master  phd ,python,,,,,,,,,,
Intern - Data Scientist,Kovai Systems India,0 years,Not Disclosed,CoimbatoreView More,bachelor ,python,,sql,excel,,,,,,,
Machine Learning Trainee,Medtoureasy,0 - 2 years,Not Disclosed,RemoteView More,bachelor  master ,python,,,,,,,,,,
Data Science Trainee,Medtoureasy,0 - 1 years,Not Disclosed,RemoteView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist / Sr . Data Scientist,Aidash Systems,0 - 3 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master ,python,,,,,,,,,,
Deep Learning Engineer,P S International HR Consultants,0 - 3 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,18 Steps Consultants,0 - 2 years,Not Disclosed,Kochi/CochinView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Codvo.ai,3 - 6 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master  phd ,python,r,sql,,,,,,,,
ServiceNow Staff Data Scientist,ServiceNow,8 - 13 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,excel,,,,,,git,
Data Scientist,Demos Project,5 - 7 years,Not Disclosed,"Hyderabad/Secunderabad, ChennaiView More",bachelor  master ,,,sql,,,,,,,,
Data scientist,Codetru Software Solutions,3 - 7 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,,,,,tableau,,,git,
Sr Applied Research Scientist,ServiceNow,4 - 8 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,excel,,,,,,,
Data Science - Associate,Merilytics,2 - 6 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor ,python,r,,,,,,,,,
Senior Data Scientist,Ftd,5 - 8 years,Not Disclosed,Hiring office located in Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,excel,,,,,,,
Senior Data Scientist,Wolters Kluwer,5 - 9 years,Not Disclosed,"Kalyani, PuneView More",bachelor  master ,python,,sql,excel,,,,,,,
Manager Data Scientist,Vineet Tyre Center,5 - 8 years,Not Disclosed,PuneView More,bachelor  master ,python,,,excel,,,,,,,
Data Scientist,Prithvi Technologies,8 - 13 years,Not Disclosed,PuneView More,bachelor ,python,,,,,,,,,,
Data Scientists,DeepTek,3 - 7 years,Not Disclosed,PuneView More,bachelor  master ,python,,,,,,,,,,
Data Scientist For Leading South African based IT Company -Pune,Seventh Contact Hiring Solutions,7 - 12 years,"₹ 25,00,000 - 35,00,000 P.A.",Pune( Koregaon Park )View More,bachelor ,python,r,sql,excel,,,,,,,
Datascience Engineer,Quess It Staffing,4 - 8 years,Not Disclosed,PuneView More,bachelor  master ,python,,,,,,,,,,
Principal Data Scientist - Immediate Joiner  ( Premium Institute),Hilabs India,7 - 10 years,"₹ 40,00,000 - 60,00,000 P.A.",PuneView More,bachelor  master ,python,,,excel,,,,,,,
Data Scientist,Gforce Consulting Solutions,3 - 8 years,Not Disclosed,"Kolkata, Pune, Gurgaon/GurugramView More",bachelor  master ,,,,,,,,,,,
ML Engineer - NLP,Avoma,2 - 5 years,Not Disclosed,PuneView More,bachelor  master ,python,,,,,,,,,,
ML / Data Scientist,Radical Technologies,1 - 4 years,Not Disclosed,PuneView More,bachelor  master ,python,,,excel,,,,,,,
Battery Data Scientist,Ecozen Solutions,3 - 8 years,Not Disclosed,PuneView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist - Healthcare / Life Sciences,TalentCo Search Pvt Ltd,3 - 8 years,Not Disclosed,PuneView More,bachelor  master  phd ,python,r,,,,,,,,,
Data Scientist,MAN Truck & Bus India,3 - 7 years,Not Disclosed,Pune( Baner )View More, master ,python,,sql,,,,,,,,
